title_fa,title_en,open_jobs,category,company_size,company_site,year
انجمن اهدای عضو ایرانیان , Iranian Society of Organ Donation,۰,سازمان‌های مردم‌نهاد (NGO),۱۱ تا ۵۰ نفر,ehda.center,None
کاریکس , KaarX,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,kaarix.work,None
پیشرو رایان , Pishro Rayan,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,damavand-it.com,None
امیدفنر , Omidfanar,۰,تولید و صنایع,۲۰۱ تا ۵۰۰ نفر,None,None
بیمه ایران کد نمایندگی35997 , Iran Insurance,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
پدیده گستر , Padideh Gostar,۰,معماری و عمران,۲ - ۱۰ نفر,None,None
نوآوران تابان فرنام , Noavarane Taban Farnam,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
کالافون , Kalafon,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,kalafon.com,None
تدبیر فرآیند ایرانیان (اپلیکیشن ساز اپچار) , Tadbir Farayand Iranian,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,appchar.com,None
گروه صنعتی متحد , Mottahed Factory,۰,تولید و صنایع,۲ - ۱۰ نفر,None,None
پارس تجارت , Parstejarat,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
روبیکا , Rubika,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,rubika.ir,None
رویا طرح داخلی , Roya Co,۰,معماری و عمران,۲ - ۱۰ نفر,royaco.com,None
سپنتا مهر سپهر آریا , Sepanta Mehr Sepehr Aria,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۱۱ تا ۵۰ نفر,None,None
گروه فنی و مهندسی اسپو , ESPO,۰,معماری و عمران,۱۱ تا ۵۰ نفر,espo-co.ir,None
آرنامهرپل , Mehrpol,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.mehrpol.com,None
تابان نوین داده پرداز , Taban Novin Dade Pardaz,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
توسعه فناوری باتیس پارت , Tosee Fanavari Batis Part,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.batispart.co,None
آتیه اندیشان نیک سگال , Atiye Andishan Nik Segal,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
آتیه سازان کد نمایندگی ۱۰۰۱ , Atiyeh Sazan Iranian,۰,بیمه,بیش از ۱۰۰۰ نفر,www.atiye24.com,None
مهان تندر پارسه , Mehan Tondar Parseh,۰,حمل و نقل، لاجستیک و انبارداری,۲ - ۱۰ نفر,MEHANLTD.COM,None
کانون تبلیغات وزیران , Vaziran Ads,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,vaziran.com,None
سدره سازه پارس , Sodreh Sazeh Pars Co,۰,نفت و گاز,۱۱ تا ۵۰ نفر,sodreh.com,None
کالای خواب لمینیک , Laminiec,۰,تولید و صنایع,۵۱ تا ۲۰۰ نفر,None,None
مارینا کیش , MARINA KISH,۰,غذا و رستوران‌ها,۲ - ۱۰ نفر,MARINACO.CO,None
ترجمه تخصصی ایرانیان , Iranian Translate,۰,آموزش، مدارس و دانشگاه‌ها,بیش از ۱۰۰۰ نفر,iraniantranslate.com/,None
پژوهشکده مهندسی حمل و نقل , PMI,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
مهندسی پزشکی پارسیان , Parsian Medical,۰,مالی و اعتباری,۲ - ۱۰ نفر,None,None
سرزمین سلامتی آفتاب , Sarzamin Salamati Aftab,۰,تولید و صنایع,۲ - ۱۰ نفر,None,None
نوبت‌یار , Nobatyar,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
جوان سرور , Javan Server,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
آیدید , idid,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,Www.idid-store.com,None
قایق کاغذی , Ghayegh Kaghazi,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,None,None
آداک , Adak,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
جنیکا , jenika,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,www.jenikashop.com,None
سرزمین هوشمند , Sarzamin Hoshmand,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
به آب پالایش سیستم , Behab Palayesh System,۰,تولید و صنایع,۲ - ۱۰ نفر,www.baps.ir,None
سوشیال لب , Social-Lab,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,None,None
اکووات , Ecowat,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,www.ecowat.ir,None
املاک بزرگ شیراز , Shiraz Great Realstate,۰,املاک و مستغلات,۱۱ تا ۵۰ نفر,www.kouhak.com,None
مهندسی توسعه فناوری سلامت , Health Technology Development Engineering,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.htdo.ir,None
مرکز سفر , Travel Hub,۰,گردشگری و هتل‌ها,۲ - ۱۰ نفر,None,None
ماندگار برج یار  , MANDEGAR BORJ YAR,۰,تبلیغات، بازاریابی و برندسازی,۱۱ تا ۵۰ نفر,Www.Burjyar.Com,None
آرین ایده ویستا , Arian Ide Vistaa,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
تدبیر , Tadbir Co,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
گالری طلایی , Talaei Gallery,۰,معماری و عمران,۲ - ۱۰ نفر,None,None
ترمه گرافیک , Terme Graphic,۰,تولید و صنایع,۲ - ۱۰ نفر,termegraphic.ir,None
پایون فام آراد , PAYON FAAM ARAD,۰,خودروسازی,۵۱ تا ۲۰۰ نفر,None,None
فروشگاه اینترنتی یکبارکالا , 1Barkala Online Shop,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,1barkala.com,None
تکنو سافت , Technosoft,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
داده پردازی آبید , Abid Data Processing,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
سالوت , Salut,۰,تولید و صنایع,۵۱ تا ۲۰۰ نفر,www.sepidnar.com/,None
ایلیا , Eilia,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
اکسیرگشت , Exir Gasht,۰,گردشگری و هتل‌ها,۱۱ تا ۵۰ نفر,www.exirgasht.com,None
بهران پارسیان , Behran Parsian,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,behranparsian.com,None
طرح نوانديشان , TNA,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲۰۱ تا ۵۰۰ نفر,None,None
مهستان صنعت , Mahestan Sanaat,۰,نفت و گاز,یک نفر (من),None,None
ويكي وايز , Wiki Wise,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
هوش تجاری پژوهشیار , Research Yar Group,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,translateYar.ir,None
جاده خاکی , Jadeh Khaki,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,jadehkhaki.com,None
خانه پزشکان , Khanepezeshkan,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.khanepezeshkan.com,None
توسعه دهندگان اترک , Atrakco,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
سوپرپانل , Super Panel,۰,معماری و عمران,۱۱ تا ۵۰ نفر,www.superpanelco.com,None
سئو اسمارت , SEO Smart,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,seosmart.ir,None
هورسیس راه , Hoorsis Rah,۰,حمل و نقل، لاجستیک و انبارداری,۲ - ۱۰ نفر,hsrl.ir,None
موسسه نوآوران عصر دانش , Noavaran Asredanesh,۰,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,asredanesh.ac.ir,None
گالری علی , Gallery Ali,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,یک نفر (من),None,None
ایمن ارتباط همراه , Imen Ertebat Hamrah,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
دی دارو امید , Day Darou Omid Co,۰,خدمات درمانی، پزشکی و سلامت,۲۰۱ تا ۵۰۰ نفر,www.daydarou.ir,None
مؤسسه آموزشی راهین بیسان  , Rahin Besun,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.rahinbesun.ir,None
گدار (گسترش دانش ارتباطات راهبردی) , GODAR,۰,تبلیغات، بازاریابی و برندسازی,۱۱ تا ۵۰ نفر,godarco.ir,None
ثبت آریا تابان , Sabt Ariya Taban,۰,تبلیغات، بازاریابی و برندسازی,۱۱ تا ۵۰ نفر,None,None
عصاره طلایی  , Osare Talae,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,Www.Otaherbal.com,None
ادوایزر , Advisor,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
آتیه سازان سامان , Atiyeh Saman,۰,بیمه,۲ - ۱۰ نفر,None,None
آژانس مسافرتی آتورایگل , Atour Eagle,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,atoureagle.com/employ/,None
مهرآذر پارس , Mehrazar Pars,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
کافیس , Coffice,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
پارس دیدبان برتر , Pars Dideban Bartar,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
مسیراکسیر , Masirex,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,www.masirex.com,None
فناوری های نوین دیتانت , Datanet,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,datanetir.com,None
تهویه مطبوع ماخ , Makh,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,None,None
سلامت , Salamat,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.salamat.ir,None
پیشرو صنعت دانش فراز  , Psdf CO,۰,تولید و صنایع,۲ - ۱۰ نفر,Psdfco.ir,None
پیشرفت پخت سحر , Pishraft Pokht Sahar,۰,تولید و صنایع,۵۱ تا ۲۰۰ نفر,None,None
دریچه , Dariche,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,www.dariche.media,None
پویاگران , Pouyagaran,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.pouyashop.com,None
پترو 360 , Petro 360,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.petro360.org,None
آیت , TICOAPP.COM,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,TICOAPP.COM,None
موسسه فرهنگی مطبوعاتی گسترش صمت , SMT Newspaper,۰,رسانه و انتشارات,۵۱ تا ۲۰۰ نفر,smtnews.ir,None
صدرا گشت , Sadra Gasht,۰,گردشگری و هتل‌ها,۲ - ۱۰ نفر,www.sadra724.ir,None
دمبل , Dambell,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,dambell.ir,None
تولیدی روغن سینولکس , Synolex,۰,نفت و گاز,۱۱ تا ۵۰ نفر,None,None
میدون , Meidoun,۰,سرمایه‌گذاری و تحلیل کسب‌وکار,۱۱ تا ۵۰ نفر,meidoun.ir,None
سیمرغ زرین هنر , Golden Phoenix Art,۰,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,None,None
مدیان بار , Median Bar,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,medianbar.ir/,None
خواجه نصیر , KNG,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
نوید گستران فردا , Navid Gostarane Farda,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
شبکه گستر ساینا , Saina Development Network,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.sainasoft.com,None
اگزا , Exa DataScience Lab,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,exalab.ir,None
آسان فناوران همراه رامان , Contrat,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.contrat.ir,None
سپید , Sepid,۰,خدمات درمانی، پزشکی و سلامت,۱۱ تا ۵۰ نفر,None,None
بوطیقا , Boutigha,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,boutigha.com/,None
آسماوی , Asmavi,۰,نیرو,یک نفر (من),asmavi.com,None
وب گستران پارسی , Persian Web Designers ,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,persiandesigners.ir,None
ایورد آریا , Eworld Aria,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,eworldaria.com,None
رستا ایده , Rasta Idea,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
معماران سرزمین هوشمند , Smart Land Architects,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
کیمیا کاریاب , Kimya karyab,۰,منابع انسانی,۲ - ۱۰ نفر,None,None
تکرنگ کار , Takrang Kar,۰,تولید و صنایع,۵۱ تا ۲۰۰ نفر,None,None
چرم خودرو  خاورمیانه , Charm Khodro Khavarmiane,۰,تولید و صنایع,۵۱ تا ۲۰۰ نفر,None,None
الماس طلایی , Almas Talayi Parsian,۰,تولید و صنایع,۵۱ تا ۲۰۰ نفر,None,None
کلینیک جامع انرژی ایران , Clinic Energy,۰,نفت و گاز,۲ - ۱۰ نفر,clinicenergy.com,None
پوشاک پیرویسی , Pirveisi,۰,کالای مصرفی و خوراکی,۲ - ۱۰ نفر,pirveisi.ir,None
فراگستر تجارت آلتین , Altin Trading Co.,۰,واردات و صادرات,۱۱ تا ۵۰ نفر,None,None
شایان صنعت کاسپین , Shayan Sanat Caspian,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,None,None
سپاهان دانه , Sepahan Daneh,۰,تولید و صنایع,۵۱ تا ۲۰۰ نفر,jobs.index-holding.com/,None
آرتاب شاپ , Artab Shop,۰,معماری و عمران,۲ - ۱۰ نفر,None,None
آترینا استودیو , Atrina Studio,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.atrinastudio.ir,None
موسسه سینمایی فجر  , Fajr Cinema,۰,فرهنگی و ورزشی,۲ - ۱۰ نفر,fajrcinema.com,None
آسان اسپرت , Asan Sport,۰,فرهنگی و ورزشی,۲ - ۱۰ نفر,asansport.com,None
پایا اینترنت نوین , Paya Internet Novin,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
صدرا پک , Sadra Pack,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,None,None
توسعه نیرو ارم بین الملل , Tosee Niroo,۰,معماری و عمران,۱۱ تا ۵۰ نفر,None,None
ایرانگردی مارکوپولو , Marcopolo,۰,گردشگری و هتل‌ها,۵۱ تا ۲۰۰ نفر,www.iranmarcopolo.com/,None
مدیران دانش داده فردا , Future's Knowledge Managers,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
توسعه کسب و کارهای هوشمند , Smart Bussiness,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.devmobile.ir,None
سلاک پرداز , Selak Paraz,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
آسمونی , Asemooni,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.asemooni.com,None
سورن بام , Sorenbam,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,sorenbam.ir,None
آتلیه رز سفید , Whiteroseatelier,۰,تبلیغات، بازاریابی و برندسازی,یک نفر (من),Whiteroseatelier.com,None
بهينه كار نوآور , Behineh Kar Noavar,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,behinehkar.com,None
بهنوار ایران  , Behnavariran,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,behnavar.ir,None
بهسا , Behsa,۰,مخابرات و ارتباطات (تلکام),۲۰۱ تا ۵۰۰ نفر,behsacorp.com,None
لوکات , Lookat,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,lookat.ir,None
فینتو , Finto,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,finto.ir,None
مطب دکتر طباطبایی , Matab Dr.Tabatabaei,۰,خدمات درمانی، پزشکی و سلامت,۲ - ۱۰ نفر,None,None
سارزی , Sarzi,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,Sarzi.ir,None
سپنتا , SEPANTA,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.sepanta.com,None
ساتل تابلو , Satel Tablo,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,sateltablo.ir,None
پایا بسپار آریا , Paya Baspar Aria,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,www.vispar.co,None
داده سازان افرازه , Dadeh Sazan Afraze,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
افق طلایی , Ofogh Talaei,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,otiiran.com,None
آسان شهر , Asan Shahr,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,www.AsanShahr.com,None
کارن کراد , KarenCrowd,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.KarenCrowd.com,None
گروه شرکت‌های ارتباطی شبکه آفتاب , Aftabnet Communication Group,۰,تبلیغات، بازاریابی و برندسازی,۲۰۱ تا ۵۰۰ نفر,www.aftabnetgroup.com,None
کترینگ سفره چین , Sofrechin,۰,غذا و رستوران‌ها,۱۱ تا ۵۰ نفر,None,None
ویدانیک , Vidanic,۰,تولید و صنایع,۲ - ۱۰ نفر,www.vidanic.com,None
گرین تلکام , Green Telecom,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.greentelecom.ir,None
رومس , Romas,۰,غذا و رستوران‌ها,۲ - ۱۰ نفر,None,None
میدیا گستر نوین پارسیان , Midia Gostar,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,dobord.com,None
البرز شیمی آسیا , Alborz Chemie Asia,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,polycarboxylate.com,None
انجمن خیراندیشان پارسا , Anjoman Kheyrandishan Parsa,۰,سازمان‌های مردم‌نهاد (NGO),۵۱ تا ۲۰۰ نفر,None,None
سرعت گستر ارتباطات پارسیان , Sorat Gostar Ertebatat Parsian,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,sgep.ir,None
گروه شوکران چاوش  , Chavosh Shokaran Group,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,chavoshweb.com,None
نمایندگی بیمه ایران , Iran Insurance,۰,بیمه,یک نفر (من),www.20555.ir,None
نرم افزاری امن پرداز , Amn Pardaz,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,www.amnpardaz.com,None
مبنا تک , Mabna Tech,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,mabnatech.com,None
کاوشگران ارتباطات شریف فارس (کاشف) , Kashef,۰,مخابرات و ارتباطات (تلکام),۱۱ تا ۵۰ نفر,None,None
زیبارخ قشم , Zibarokhq,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
پیشرو شبکه پایا , Pishro Shabakeh Paya,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.pishroshabakeh.com,None
مدیریت فناوری اطلاعات آدم , Adam Technology Inteligence,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
همایش گذاران مهستان , Mahestan Company,۰,منابع انسانی,۱۱ تا ۵۰ نفر,www.mahestan.co,None
شیمیایی پومد , Pomod,۰,کشاورزی,۱۱ تا ۵۰ نفر,www.pomod.ir,None
په پوله انیمیشن پارس , Pahpooleh Pars Animation,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,papoleh.com/,None
تخته سیاه , Takhtesiyaah,۰,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,takhtesiyaah.ir,None
زنکا , Zenkka,۰,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,hodadco.com,None
سانی سافت , Sanisoft,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
رایکار , Righcar,۰,مخابرات و ارتباطات (تلکام),۲ - ۱۰ نفر,www.righcar.com,None
تامین صنعت , Tamin Sanat,۰,واردات و صادرات,۱۱ تا ۵۰ نفر,None,None
صفا رایانه  , Safarayaneh,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲۰۱ تا ۵۰۰ نفر,www.safarayaneh.com/,None
پرداخت اول کیش (جیرینگ) , Jiring,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,www.jiring.ir,None
سادات بتن غرب , Sadat Beton Gharb,۰,معماری و عمران,۵۱ تا ۲۰۰ نفر,sadatbetongharb.ir,None
هلسی , Healthy,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
کتیبه دانش فراز , Faraz,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
کسری یزد , Kasra Yazd,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,Www.kasrayazd.com,None
توسعه دانش فردای ایرانیان , Iran Knowledge,۰,آموزش، مدارس و دانشگاه‌ها,۱۱ تا ۵۰ نفر,www.iranknowledge.net,None
مدیران صنعت , Modiran Sanat,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۱۱ تا ۵۰ نفر,www.modiran-sanat.com,None
مهر افروز گسترش , Mehr Afrooz Gostaresh,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
اندیشه پرداز پرنیان , Andishehpardaz Parniyan,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
سیسبان , Sysban,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,sysban.ir,None
هوبر , Hoober,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
فولادکاران آریا اروند , Arwand,۰,واردات و صادرات,۲ - ۱۰ نفر,None,None
آریا استیل , aria steel,۰,واردات و صادرات,۲ - ۱۰ نفر,None,None
سما سامانه , Sama Samaneh,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.samasoft.net,None
آژانس هواپیمایی پارس گشت , Pars Gasht,۰,گردشگری و هتل‌ها,۱۱ تا ۵۰ نفر,WWW.MAHBIN.COM,None
خدمات فنی و مهندسی عمران اریکه , Omran Arike,۰,معماری و عمران,۱۱ تا ۵۰ نفر,None,None
سما نما , SamaNama,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,samanama.ir,None
انتشارات کلید موفقیت , Kelid Movafaghiat Publications,۰,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,www.kmpub.ir,None
بالندگان ادهم , Balandegan Adham,۰,سازمان‌های مردم‌نهاد (NGO),۲ - ۱۰ نفر,None,None
انتشارات دیبایه  , Dibayeh,۰,رسانه و انتشارات,۵۱ تا ۲۰۰ نفر,None,None
گل بوته قشم  , Golbeaute Cosmetics,۰,خدمات درمانی، پزشکی و سلامت,۵۱ تا ۲۰۰ نفر,www.golbeaute-cosmetic.com,None
تاراز , Taraz,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
تجهیزات عکاسی نگاه , Negah Shop,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,WWW.NEGAHSHOP.COM,None
تجهیز سیستم پارسا , Tajhiz System Parsa,۰,واردات و صادرات,۱۱ تا ۵۰ نفر,None,None
مجتمع آموزشی مفید , Mofid Edu Complex,۰,آموزش، مدارس و دانشگاه‌ها,۱۱ تا ۵۰ نفر,mecp.ir,None
فاراتل , Faratel,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲۰۱ تا ۵۰۰ نفر,FARATEL.IR,None
اُکسین , OXIN,۰,رسانه و انتشارات,۲ - ۱۰ نفر,None,None
ونوس , Venus,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,venus-print.ir,None
صبا , Saba,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
فایر , Fire,۰,نفت و گاز,۲ - ۱۰ نفر,nikafire.com,None
ایربوک  , Airbook,۰,گردشگری و هتل‌ها,۲ - ۱۰ نفر,airbook.ir,None
آبا , ABA,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
بسازه , Besazeh,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.besazeh.com,None
فناوری ارتباطات هوشمند , Smart Communication Technology Co,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,SMART-CT.COM,None
مرکز نصب آپشن خودرو (ماهان اسپرت) , Car accessories Mahan Sport,۰,خودروسازی,۲ - ۱۰ نفر,None,None
شیکجا , shikja,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,shikja.com,None
آرپانوش(ایستک) , Istak,۰,تولید و صنایع,۵۰۱ تا ۱۰۰۰ نفر,istak.com,None
میراث آفتاب پارسیان , Miras Aftab Parsian,۰,واردات و صادرات,۱۱ تا ۵۰ نفر,None,None
نگار پارسه  , Negar Parse,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
وب نیک , Web Nik,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,webnik.ir,None
مهیا گرافیک , Mahya graphic,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
ژیوار , Zhivar,۰,گردشگری و هتل‌ها,۱۱ تا ۵۰ نفر,None,None
