title_fa,title_en,open_jobs,category,company_size,company_site,year
آی تی مبل , ITmobl,۱,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,www.itmobl.com,None
تشک و کالای خواب داتیس , Datismattress,۲,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۵۱ تا ۲۰۰ نفر,datismattress.com,None
فناوران اطلاعات انصار , Ansar Information Technology,۲,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,www.AnsarIT.ir,None
گل بازار , Gol Bazar,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,golbazar.net,None
استادکار , Ostadkar,۳,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,Ostadkar.pro,None
مهندسین مشاور شار سازه طوس , Shar Group,۲,املاک و مستغلات,۲۰۱ تا ۵۰۰ نفر,shargroup.ir,None
ایسمینار , e-seminar,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,e-seminar.ir,None
فراز البرز , Faraz alborz,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,farazalborz.com,None
آراد موبایل , Arad Mobile,۱,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,aradmobile.com,None
آمایش داده های تجارت نوین , ADTN Corporation,۵,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,adtn.ir,None
برنا ارتباط , Borna Ertebat,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,ucheck.me,None
کافه فکر , Cafe Fekr,۱,غذا و رستوران‌ها,۲ - ۱۰ نفر,www.cafefekr.com,None
مرکز تحقیق و توسعه شید , SheedSoft R and D,۳,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,sheedsoft.com,None
دایره پژواک پویا , Dynamic Echo Cycle,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,daiereh.com,None
پارت ویزا , Partvisa,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
لیزینگ , Leasing,۱,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۱۱ تا ۵۰ نفر,None,None
آریاناپارس , Arianapars,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,arianaabroad.com,None
گروه مانا , Mana Group,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,managroup.co,None
دانش پژوهان , Danesh Pazhouhan ,۴,تبلیغات، بازاریابی و برندسازی,۵۱ تا ۲۰۰ نفر,www.dpe.ac,None
سحاب پرداز , Sahab Pardaz,۸,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,sahab.ir,None
مسترپیپر , Masterpaper,۵,آموزش، مدارس و دانشگاه‌ها,۱۱ تا ۵۰ نفر,masterpaper.ir,None
مسترویزیتور , MRVisitor,۲,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,mrvisitor.ir,None
مجموعه بین المللی کارین , Karin Group,۲,تبلیغات، بازاریابی و برندسازی,۱۱ تا ۵۰ نفر,www.smartmedia.ir,None
ایده سازان نوین ارتباط دانش , ISNAD,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,isnad.ir,None
بهپرداز جهان , Behpardaz Jahan,۲,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,behpardaz.org,None
آژانس تبلیغات فیلیپ , Fillip Marketing Agency,۸,تبلیغات، بازاریابی و برندسازی,۱۱ تا ۵۰ نفر,fillip.ir/,None
ایزی تاکسی , Easy Taxi,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,easy-taxi.ir,None
فاوا وب بیست و چهار , ICT Web Twenty-four,۲,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,ict-24.com,None
لایف وب , Life Web,۲,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,lifeweb.ir,None
داده کاوان اندیشه برتر , Dadekavan Ltd,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.dadekavan.ir,None
چارگون , Chargoon,۲,کامپیوتر، فناوری اطلاعات و اینترنت,۲۰۱ تا ۵۰۰ نفر,chargoon.com,None
آکادمی یادگیری مجازی , VLA,۱,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,None,None
نوکاوان , Nokavan,۳,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,nokavan.ir/,None
داده کاوان امیرکبیر , Amirkabir Data Miners,۳,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,boghrat.com,None
فن آوران انیاک رایانه , Eniac Tech,۲,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,www.eniac-tech.com,None
 آرت نت دیزاین , ArtNet Design,۲,معماری و عمران,۲ - ۱۰ نفر,artnetdesign.net,None
ویرا توسعه و فناوری برتر سگال , Vira,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
راهیاب خاک , RSC,۱,معماری و عمران,۲ - ۱۰ نفر,www.rsc.co.ir,None
من حقیقی , Manehaghighi,۱,آموزش، مدارس و دانشگاه‌ها,۱۱ تا ۵۰ نفر,Manehaghighi.com,None
گروه مهندسی آینده کاوان کهکشان نرم افزار  , ICAN,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,www.ican.ir,None
همکاران شناسه , Hamkaran Shenaseh,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,allin.ir,None
فروشگاه اینترنتی سفارش اداری , Sefaresh Edari,۲,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.sefareshedari.com,None
فرازدانه آوند , Faraz Daneh Avand,۲,کشاورزی,۲۰۱ تا ۵۰۰ نفر,fdavand.com,None
