title_fa,title_en,open_jobs,category,company_size,company_site,year
گروه شرکتهای آران , Aran Group,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲۰۱ تا ۵۰۰ نفر,None,None
شریف , Sharif,۱,آموزش، مدارس و دانشگاه‌ها,۱۱ تا ۵۰ نفر,None,None
اتومبیل داودی , Davoodi Car,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,davoodicar.com,None
اپادانا , Apadana,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
کالج بین الملل  , International college,۱,آموزش، مدارس و دانشگاه‌ها,۱۱ تا ۵۰ نفر,tumscollege.com,None
ملکام , Melcom,۱,املاک و مستغلات,۲ - ۱۰ نفر,melcom.ir,None
انرژی سولوشن , Energy Solution,۱,نفت و گاز,۲ - ۱۰ نفر,None,None
آدنیس آریا  , Adonis Aria,۱,نفت و گاز,۱۱ تا ۵۰ نفر,adonisaria.com,None
کلینیک چند تخصصی درد آرامش تهران , Aramesh Multidisciplinary Pain Clinic,۱,خدمات درمانی، پزشکی و سلامت,۱۱ تا ۵۰ نفر,www.Araamesh.com,None
هربال مارکت , Herbal Market,۱,کشاورزی,۲ - ۱۰ نفر,herbal-market.ir,None
نوژن , Nugan,۱,تولید و صنایع,۱۱ تا ۵۰ نفر,None,None
نور سیستم , Nour System,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
تازه گیاه , Tazegiah,۱,کشاورزی,۲ - ۱۰ نفر,None,None
هامون , HTE,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
گل بلیط , Gol Bilit,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,golbilit.com,None
دانش پارسیان , DAPA,۳,کامپیوتر، فناوری اطلاعات و اینترنت,۲۰۱ تا ۵۰۰ نفر,dapa.ir,None
لوکسین تک , Luxintech,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,luxintech.ir,None
وصال , Vesal,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,vesalfamily.ir,None
ایده پردازش هوشمند برنا , Idea Pardazesh Hooshmand Borna,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
شرکت بازرگانی اشراق , Eshragh Trading Company,۱,واردات و صادرات,۱۱ تا ۵۰ نفر,epsco.ir,None
پیشرو گستر رایانه پارسیان , Pishro Gostar Rayaneh Parsian,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,pishrorayaneh.com,None
فراشبکه نوین , Fara Shabke,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,farashabakeh.ir,None
آرمان تدبیر پرشین , MAT Gorup,۱,نفت و گاز,۲ - ۱۰ نفر,None,None
پیشتازان ارتباط مجازی , VCP,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,vcpco.com,None
کلینیکت , Clinicet,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.clinicet.com,None
آموزشگاه زبان آتی , Ati English School,۱,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,None,None
تتام گروپ , Tetamgroup,۱,واردات و صادرات,۲ - ۱۰ نفر,www.tetamgroup.com,None
موسسه حقوقی دادگان , Dadgan,۱,وکالت و حقوقی,۲ - ۱۰ نفر,None,None
ساواشی  , Sawashi,۱,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,None,None
سازه های نرم افزاری سورن , Sooren Software Structure,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
محلی فود , Mahali Food,۱,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,mahalifood.com,None
شرکت خدمات بیمه ای اتیه اندیش مهر اعتماد , Atiye Andish Mehr Eghtesad,۱,بیمه,۲ - ۱۰ نفر,None,None
فن آوران ذخیره ساز , Storage engineers,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
ردیفو , Radifo,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.radifo.com,None
حامی وردپرس , hamiwp,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,hamiwp.com,None
مدیریت صادرات فهرست بناساز جهان , Mason Menu,۱,واردات و صادرات,۲ - ۱۰ نفر,None,None
گروه بررسی فارکس , ForexReviewGroup,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,forexreviewgroup.com,None
ماهنامه اخبار فلزات , Metals News,۱,رسانه و انتشارات,۱۱ تا ۵۰ نفر,None,None
نو آوران ساختمان پادرا , Noavaran Sakhteman Padra,۱,معماری و عمران,۲ - ۱۰ نفر,None,None
پیمان پردازش نیام , Peyman Pardazesh Niyam,۲,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.niyamco.com/,None
وندا تجارت کهربا , Vanda Tejarat Kahroba,۱,مخابرات و ارتباطات (تلکام),۲ - ۱۰ نفر,excelnetworks.info,None
ویدوفیلم , Vidofilm,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,vidofilm.com,None
اصناپ , Asnaap,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,asnaap.com,None
میم ست , Mimset,۱,فرهنگی و ورزشی,۲ - ۱۰ نفر,mimset.com,None
نواوران سراوا , Noavaran Sarava,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
فریت بار و کارگو سفیران , Safiran Freight and Cargo Services,۳,حمل و نقل، لاجستیک و انبارداری,۱۱ تا ۵۰ نفر,www.safirancargo.com,None
سینا گلدن لاین , Sina Golden Line,۲,نفت و گاز,۵۱ تا ۲۰۰ نفر,None,None
آینده رباتیک سبز آرسام , ARSAM,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,arsamrobotics.com,None
دو ستاره , Twostar,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,twostarstudio.ir,None
نوین عصر دیجیتال , Novin Asr Digital,۱,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,None,None
اسنیدز , SNeeds,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,sneeds.ir,None
احسان بنیان پارسیان , Ehsan Bonyan Parsian,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,9am.ir,None
دریان سفر آرتین , Daryan Safar Artin,۱,گردشگری و هتل‌ها,۲ - ۱۰ نفر,www.dsac.ir,None
زیموفین , Cymophane,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
نوآوران سامانه های روئین , Nasr Company,۱,نیرو,۲ - ۱۰ نفر,None,None
رسا هوشمند باربد , Smart Rasa Barbod,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
ویسام , Wisam,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,wisam.ir,None
ایتان , Itan,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,itan.ir,None
لیزر آرت گلس , Art Glass,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,artglassshop.ir,None
توسعه دهندگان همراه نوین , New Mobile Developers,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,hjob.ir,None
مجتمع آموزشی فنی سازان , Fanni Sazan,۱,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,fannisazan.com,None
خدمت از ما  , Khedmat Az Ma,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,khedmatazma.com,None
فرست آی او تی الکترونیک , First IOT Electronic,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,None,None
شرکت تدبیر انرژی هیرکان , Tadbir energy hirkan,۱,استاندارد و کنترل‌کیفیت,۵۱ تا ۲۰۰ نفر,None,None
مصاکو , MSACo.,۱,تولید و صنایع,۱۱ تا ۵۰ نفر,None,None
پالایش قیرکسری , Kasra Bitumen Refining,۱,نفت و گاز,۵۱ تا ۲۰۰ نفر,www.kasrabitumen.com,None
سایه سان هنر , Sayesan Honar,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,sayesan.com,None
کاروانا , Carvana Travels,۱,گردشگری و هتل‌ها,۲ - ۱۰ نفر,None,None
جهان مجد بصیر , Jahan Majd ‌Basir,۱,تبلیغات، بازاریابی و برندسازی,۱۱ تا ۵۰ نفر,None,None
مارال چرم , Maral leather,۱,تولید و صنایع,۵۱ تا ۲۰۰ نفر,www.maralleather.com,None
سامان پویش تامین( اسپات) , Spot,۱,تولید و صنایع,۲۰۱ تا ۵۰۰ نفر,spotco.ir,None
ولینو , Wellinno,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,Wellinno.ir,None
امن افزار سپاهان , Emsisoft,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,emsisoft.co.ir,None
مانی بان , Mani Ban,۲,مالی و اعتباری,۵۱ تا ۲۰۰ نفر,www.maniban.com,None
سی‌تی‌بُن , 30TBON,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,30tbon.com,None
هلدینگ داریان , prs,۱,تبلیغات، بازاریابی و برندسازی,۱۱ تا ۵۰ نفر,maxjob.ir,None
جی اف اف , JFF,۱,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,None,None
ایران میکس , Iranmix,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
صنایع تولیدی ساحل , Sahelmetal,۱,تولید و صنایع,۲ - ۱۰ نفر,sahelmetal.com,None
آريس , Aris,۱,وکالت و حقوقی,۲ - ۱۰ نفر,None,None
ارتباطات فنی عقیق , AqiqTelecom,۴,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,aqiqtele.com,None
کتابک , Ketabak,۱,رسانه و انتشارات,۱۱ تا ۵۰ نفر,ketabak.org,None
رشد فرد و کسب و کار , Arna Coaching,۱,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,arnacoaching.com,None
شرکت نیک فراز آینده , Nick faraz ayande,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
ایالیاسروتک , Illiaservetech,۱,معماری و عمران,۲ - ۱۰ نفر,illia.tech,None
آریا تجارت , Ariya tejarat,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
آینده سازان کهکشان نرم افزار , Ican,۱,کامپیوتر، فناوری اطلاعات و اینترنت,یک نفر (من),www.ican.ir,None
بلوط بهداشت خزر , Baloot Behdasht Khazar,۱,تولید و صنایع,۱۱ تا ۵۰ نفر,None,None
ریگیتی , Regiti,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,regiti.com,None
رتینا , Retina Corps,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,RetinaCorps.com,None
ویرافون ,  Viraphone,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
برنده باش , Barande Bash,۷,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,barandehshow.ir,None
ماد , Maad,۱,املاک و مستغلات,۱۱ تا ۵۰ نفر,None,None
آیه‌های هدایت , Ayehaye Hedayat,۱,رسانه و انتشارات,۲ - ۱۰ نفر,None,None
سازه های فولادی انبارگستران , Anbargostaran,۱,تولید و صنایع,۲ - ۱۰ نفر,www.anbargostaran.com,None
حلاوت گستر پارسیان , HGP,۱,تولید و صنایع,۱۱ تا ۵۰ نفر,None,None
رایان همراه , Rayan Hamrah,۱,خدمات درمانی، پزشکی و سلامت,۲ - ۱۰ نفر,None,None
موسسه حسابرسی یکتا روش امین , Yekta Raveshe Amin,۱,مالی و اعتباری,۵۱ تا ۲۰۰ نفر,None,None
وبگارد , Webguard,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,webguard.ir,None
مجموعه آموزشی مدیرمالی , Modiremali,۱,مالی و اعتباری,۲ - ۱۰ نفر,modiremali.com,None
فومن وش , Fouman Vash,۱,خدمات درمانی، پزشکی و سلامت,۱۱ تا ۵۰ نفر,None,None
آذرخش افزاره آریا , Azarakhsh Afzare Aria,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,aaaltdco.com,None
تورلین , Tourlin,۱,گردشگری و هتل‌ها,۲ - ۱۰ نفر,None,None
وینا چوب , Vinachoob,۱,معماری و عمران,۲ - ۱۰ نفر,Www.vinachoob.com,None
گروه صنعتی دکوفوم , Dekofoam,۱,تبلیغات، بازاریابی و برندسازی,۱۱ تا ۵۰ نفر,dekofoam.com,None
آینده نویسان برتر , Top Future Developers,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,noors.ir,None
طراحی وب ایران سامانه , Iran Samane,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,iransamane.com,None
فصل نگارش , Fasle Negaresh,۱,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,faslenegaresh.ir,None
صنایع الکترونیک پالس کنترل , Pulse Control,۱,تولید و صنایع,۲ - ۱۰ نفر,www.pulsecontrol-co.com/,None
علم و فن شهریار نوین تبریز , Elm Va Fan Shahriyar Novin Tabriz,۷,کامپیوتر، فناوری اطلاعات و اینترنت,۲۰۱ تا ۵۰۰ نفر,heyvagroup.com,None
فراتوسعه عصر , Fara Toose Asr,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,faraco.eu,None
نقش و نگار پوپک , poopak,۱,تبلیغات، بازاریابی و برندسازی,۱۱ تا ۵۰ نفر,poopak-ad.com,None
ستاره پارس , Pars,۱,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۱۱ تا ۵۰ نفر,None,None
شهراب گستران اروند , Shahrab Gostaran Arvand,۱,تولید و صنایع,۱۱ تا ۵۰ نفر,www.shahrab-co.com,None
راما خودرو  , Rama khodro,۱,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,ramakhodro.com,None
مشاوران طلایی , Moshavere Talaei,۱,آموزش، مدارس و دانشگاه‌ها,۵۱ تا ۲۰۰ نفر,None,None
مهساگستر , Mahsa Gostar,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
روزبه شکلات , Roozbe Chocolate,۵,منابع انسانی,۵۱ تا ۲۰۰ نفر,www.roozbehchocolate.com,None
ایران کوک شاپ , Iran Cook Shop,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,irancookshop.com,None
هوگون , Hogon,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,hogoncs.ir,None
مرکز چاپ ارزان , Arzan Print Center,۱,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,None,None
پویش سیستم صبا , Pouyesh System Saba,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,pouyeshsystem.com,None
پرامون , Peramon,۱,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,www.peramongroup.com,None
فلانوفل , Falanofel,۲,غذا و رستوران‌ها,۱۱ تا ۵۰ نفر,None,None
آرچی گراف , Archi Graf,۲,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
آکادمی کلاته , Academy Kalaate,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,kalaateh.com,None
فناوران دنیای مجازی , Fanavaran Donyaye Majazi,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
كيميادارو , Kimiya daroo,۱,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,None,None
تولیدی نوشاب , Noushab,۱,تولید و صنایع,۵۱ تا ۲۰۰ نفر,None,None
گروه تفریح و سرگرمی اطلس , Atlas Entertainment,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
